film_title,film_url,user_note,review
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Avatar...comment parler de ce film tout en restant calme ??! Bluffant, époustouflant, magnifique, épique, incroyable...!! Tant de mots à la fois pour désigner ce film, indéniablement la 8ème merveille du monde, un diamant brute, un monument du 7ème art du 21ème siècle ! Lorsque je l'ai découvert au cinéma à sa sortie en 2009, le film m'a littéralement scotché sur mon siège tant le spectacle était magnifique à tous les niveaux. Depuis je me suis procuré le DVD et revu plusieurs fois et pourtant chaque visionnage est une vraie redécouverte et me renvoi la même claque, toujours avec la même profondeur émotionnelle. Je sais même pas par quoi commencé tant il y a de choses à dire sur le film et ses richesses cinématographiques. ^^ Bon, on va procéder dans l'ordre, déjà l'histoire, Avatar de James Cameron, c'est l'histoire de Jake Sully, un ancien marine ayant perdu ses jambes à l'armée qui se retrouve mutée sur la planète Pandora pour contribuer au projet ""Avatar"" à la place de son frère décédé. Cette mission militaire à pour objectif de coloniser les richesses et les matériaux rares de ce nouveau monde, cependant cette planète est habitée par les Na'vi, les êtres vivants de Pandora qui nourrissent une haine ancestrale pour ces ""colonisateurs"". Ainsi Jake prend part au projet qui consistent à transférer des esprits humains dans des clones fabriqués biologiquement sur le modèle des Na'vi, les Avatar dans le but d'approcher ses créatures jusqu'au jour ou il tombe sur la belle Neytiri qui le sauve. En restant à ses côtés, Jake va alors apprendre que les intentions des siens sont pas uniquement tournées vers la science...voilà pour le pitch de départ. Déjà rien que l'idée de base de ce film est super et relève quasiment du génie tant c'est inventif ! On part sur un film qui aborde l'univers de l'armée mixé à de la science fiction en abordant le thème des guerres de conquêtes. Un scénario qui explicitement n'est pas sans nous rappeler l'histoire des colonisateurs du nouveau monde avec la découverte de l'Amérique et le peuple des Amérindiens, d'ou un air de ressemblance avec une certaine Pocahontas de Disney. En fait c'est même totalement ça, on a ici affaire à une réécriture moderne de l'histoire de la colonisation et ça c'est une super idée, qui plus est Cameron y rajoute de la SF digne des plus grands film du genre. Avec du recule on peut l'affirmer, les effets spéciaux et la maîtrise des outils informatiques dans ce film pour l'époque sont juste hallucinant et témoignent directement du progrès des avancées technologiques. Plus important encore et plus incroyable que l'intrigue, si ce film mérite d'être qualifié de chef d'oeuvre selon moi c'est parce que l'auteur à réussi à créer tout un univers, pièce par pièce sans oublier le moindre détail que ce soit la faune, la flore, les écosystèmes, mais aussi le peuple qui le compose: Les Na'vi, ces être extraterrestres/humanoïdes beaucoup plus grand que les êtres humains avec leurs pratiques, leurs propres valeurs et leurs croyances. Cameron est un vrai génie pour avoir pensé à tout ça ! Qui plus est si la comparaison avec la colonisation et les Indiens d'Amérique est très récurrente ça n'est pas un hasard car les Na'vi ressemblent beaucoup aux indiens, ils ne portent qu'un minimum de vêtements, se battent avec des lances, des arcs et des flèches, domptent la nature et vénèrent un dieu, tout ça loin de la technologie des hommes. On pourrai y voir une sorte de rejet de leur part du progrès des hommes et via la comparaison entre ces modes de vie une certaine critique de la technologie qui n'amène que malheur et destruction à la nature. Oui c'est vrai on à le droit à une bonne leçon d'écologie mais qui ici prend tous son sens et nous permet de nous rendre compte nous même des dégâts que nous faisons à notre monde. Niveau visuel....c'est juste awesmome, wonderful ! les paysages de Pandora sont un vrai régal visuel ! riches en couleurs et aux décors exotiques multiples (la jungle, les montagnes aériennes, les cascades...) là aussi J.Cameron  ne fait pas dans la demi mesure en donnant de l'importance à chaque détail de son univers si insignifiant puisse t-il paraître en développant en plus des Na'vi de multiples espèces animales et végétales qui rendent ""l'exploration"" parfumée d'aventure absolument passionnante. On prend un réel plaisir devant chaque plan, on déguste sans en perdre une miette. Niveau personnage, ils sont très bien développés et tous apportent quelque chose au récit. Jake le héros est intriguant, il suscite notre attention de part son vécu de combattant et c'est avec ses yeux qu'on découvre l'univers de Pandora. Neytiri, l'héroïne, un peu pareil, elle est essentielle dans l'apprentissage de Jake, c'est elle qui nous apprend les coutumes des Na'vi et leur mode de vie. Bien sur on aura encore affaire à [spoiler] une romance entre elle et Jake mais celle ci est très bien menée et le fait que les deux amants soient dans deux camps différents rend l'ensemble beau et poignant. Cameron n'en fait pas des couches en n'abusant pas du romantisme à l'eau de rose, c'est une romance normale mais abordé avec une évolution réaliste qui sonne très juste c'est très appréciable [spoiler]. Pour les autres personnages ont à aussi le professeur Grace Augustine, un personnage utile par son caractère scientifique et très diplomatique, c'est elle qui incarne la voix de la raison, sa détermination est remarquable. Puis on a aussi d'autres personnages comme Norman le pote de Jake et Trudi la pilote qui même sans apporter beaucoup à l'intrigue ne sont pas négligés et trouvent leur moment pour briller dans le récit. Le jeu d'acteur est de grande qualité aussi, Sam Worthington, Zoé Saldana, Sigourney Weaver et Stephen Lang sont au top, ils prennent leur personnage très au sérieux, on ressent bien leur implication. Pour les version, VO/VF les 2 se valent selon moi donc à vous de choisir laquelle vous préférez. Niveau scènes d'action on est servi, encore et encore, limite gavé mais on en redemande tellement on est pas rassasiés, tellement c'est spectaculaires, que ce soient les scènes de vole, les batailles terrestres ou aériennes, ça explose de tous les côté, l'ensemble avec une tension émotionnelle inouïe. Pour le coup ça n'a rien à envier à un opus de la saga Transformers, Cameron a montrer qu'il n'y a pas besoin de s'appeler Michael Bay pour ça.^^ Le film est très long, 2h40 à vu d'oeil on se dit qu'on va pas échapper à quelques moments d'ennui mais non même pas, je vous assure qu'une fois que vous êtes dedans vous voyez pas le temps passer tellement vous serez occupé à savourer la moindre richesse de ce film et une fois le générique arrivé, on a plus envie de repartir de la planète Pandora. Mais pour pouvoir y retourner...va falloir attendre 2017, ça va être long ! Voilà, bon en conclusion, Avatar c'est un film à voir absolument si vous ne l'avez pas encore vu, son succès est tout à fais justifié selon moi. Un incontournable ! Un très grand moment de cinéma ! 20/20"
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Vingt-cinq ans après Terminator, le réalisateur propose un voyage décidément immersif dans un monde luxuriant et riche. Si on est instantanément propulsé dans le monde exotique de Pandora, on n'hésite pas à prendre le temps d'apprendre à connaître son peuple en profondeur et en douceur. Ses coutumes, qui ressassent, tous les clichés tribaux, sont présentées au fur et à mesure que Jake découvre les Na'vi. Il est d'abord bien trop simpliste que, pour quitter le corps Na'Vi qu'on contrôle, il suffisse de s'endormir, et pour en reprendre possession de le souhaiter mentalement. Cela donne plus de latitude scénaristique. D'autant que le scénario est tellement rigoureusement justifié. Au fur et à mesure que la mythologie des Na'Vi se précise, on devine facilement comment tout va se terminer. Philosophiquement, Avatar ne signifie rien. Car il faut admettre que l'expérience est fascinante, et que le combat final, qui doit bien durer plus de 30 minutes, est palpitant et effréné. On ne nie pas que l'aspect divertissement soit comblé, mais il n'y a pas que ça, au cinéma ... Les sens sont bien sûr stimulés par les effets spéciaux, qui sont certainement les plus réussis de l'année, et qui repoussent les limites établies. Mais les promesses narratives d'Avatar ne sont jamais à la hauteur de son potentiel visuel, et le film demeure un travail d'artisans talentueux plutôt que celui d'artistes. Un magnifique travail bien accompli, qui répond aux attentes. Avatar serait-il le Star Wars de cette génération ? C'est possible. Affaire à suivre.."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Sans doute le plus beau et le plus inventif film de science fiction jamais réalisé. Le génial James Cameron habitué des chefs d’oeuvre signe là son oeuvre la plus remarquable tant techniquement que visuellement. Une création d’un univers sublime avec des images d’une beauté à couper le souffle,  une histoire qui melange  action, romantisme, romance et message humaniste et écologique.  Des acteurs malgré leur habillage technique au top niveau et au talent éclatant. On a au final l’oeuvre, un objet unique, un pur diamant de plaisir et d’émerveillement."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Un film extraordinaire ! L'histoire est vraiment très bien pensée et l’univers de science fiction est juste génial ! Sam Worthington est très convaincant et Zoe Saldana est très satisfaisante ! Sigourney Weaver et Stephen Lang sont très bons et tous les autres acteurs sont très corrects ! Les Na'vi sont attachants et absolument très bien élaborés, chaque créature est convaincante et vraiment très bien conçue ! Les images sont absolument magnifiques avec des couleurs d’une grande beauté et les effets spéciaux sont vraiment grandioses ! La 3D est superbe et les décors sont absolument sublimes ! Les paysages sont vraiment splendides et les lieux rencontrés sont très appréciables et absolument très bien réalisés, la planète Pandora est tout simplement très inventive et vraiment fabuleuse ! Les costumes sont formidables et certains acteurs sont absolument très bien maquillés ! Les objets et équipements sont super et les véhicules sont très réussis ! L’ambiance est très plaisante et les musiques sont très bien composées ! Les scènes d'action sont vraiment très spectaculaires, on en prend plein les yeux comme pour l'incroyable final et il y a de l'émotion ! On est vite touché par les agréables Na’vi et la morale écologique est absolument très bonne ! Les rebondissements sont très efficaces et l'aventure est vraiment entraînante ! Un film qui est donc un pur chef-d'oeuvre marquant avec des personnages sympathiques dans un environnement absolument époustouflant et vraiment très créatif, accompagné d’un esthétisme fantastique et c’est en plus un long métrage révolutionnaire de l’immersive technologie 3D pour le cinéma ! Un immense bravo à l’emblématique James Cameron qui est décidément très talentueux !"
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Qu dire d'Avatar, primo, il s'agit d'une des plus grandes expériences cinématographiques de ma vie. Secundo, jamais la 3D n'aura été aussi utile pour un film que dans celui-ci. Tertio, Avatar a été réalisé par un des mes réalisateurs favoris: James Cameron. Je pense que si Avatar est l'un des meilleurs films de sciences-fiction. Pour moi, Avatar est un véritable chef-d’œuvre. Alors oui, le scénario est pas incroyable, mais après tout, c'est un peu la seul chose qu'on peut lui reprocher. Cependant, Avatar fait parti de ces rares films qui n'ont pas besoin d'un super scénario pour que je le considère comme étant un film grandiose. Parce que, à part ce petit bémol, tous, et je dis bien tous, dans ce film est parfait! Les effets-spéciaux, les acteurs très bon, la musique de James Horner (repose en paix génie), les scènes d'actions épiques, la morale. Mais le point le plus positif de ce film, c'est son univers. Même Tim Burton n'aurait pas fait mieux. James Cameron a carrément imaginé une planète, son système, le peuple qui y habite. L'univers est extrêmement riche! Et c'est surtout grâce à ça que je considère Cameron comme étant un génie! J'adore particulièrement la vision des N'avis, ils offrent une morale très légitime (d'ailleurs, Cameron donne toujours un très bonne morale, il n' y a qu'a voir les Terminator ou Abyss). Cameron a vraiment un don pour nous faire réfléchir sur l'écologie. Pour en revenir à l'histoire, elle est assez simple, alors pourquoi je dis qu'elle est génial, parce que, les personnages évolues énormément dans le film, Jake découvre la valeur de la nature et de la vie, tandis que Netery ouvre son cœur au fur et à mesure, si on saute 2h du film, on voit bien qu'elle a changé de comportement auprès des humains, au départ elle les ignores, et à la fin, elle fini par réagir à cette injustice. Bah oui, c'est pas flagrant, mais vraiment tous les personnages évolues. Et puis, le film n'est ni trop long, ni trop court, on a bien le temps de découvrir l'univers de la planète Pandora dans la première heure, (ce qui m’émerveille à chaque visionnage), et la dernière heure offre des scènes d'actions incroyables. C'est vraiment épique. Et au cinéma en 3D, je peux vous dire que vous êtes scotchés à votre siège! Bon après, la fin est assez classique spoiler: c'est les gentils Navis qui battent les méchants humains . Mais quand on y pense bien, quand on reprend le contexte du film, ça ne vous fais pas penser à la Seconde Guerre Mondiale? On pourrait imaginer les humains comme étant des Nazis qui réussissent à envahir des territoires de Pandora (comme quand ils ont envahis la France). Et les plusieurs clans de la planètes (comme s'il s'agissait des différents pays) font fassent à l'envahisseur. Dis comme ça, ça paraît logique non? Du coup, l'histoire prendrait une autre tournure. Enfin, moi j'imagine l'histoire comme ça (et c'est d'ailleurs pour ça que je la trouve géniale), après, libre à vous de penser le contraire... Bon en tout cas, Avatar est vraiment un film énorme, je passe un excellent moment à chaque fois que je le visionne. Bref, un véritable chef d’œuvre comme je les aime. 5/5 Voilà qui est dit!"
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Avatar est avant tout une claque visuelle,les effets spéciaux y sont impressionnants.Le scénario,lui,est banal et pas super original mais il reste bon.Les acteurs principaux sont vraiment excellents ! Certaines scènes valent vraiment le coup,surtout la grosse bataille finale qui est géniale et bien filmée. La musique de James Horner est très bonne et reste dans la tête.Un film à voir absolument ! 2h40 de pur cinéma !"
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,4.5,"Avatar était annoncé comme le chef d'oeuvre ultime de la Science-fiction et du Planet Opera. L'est-il au final? Eh bien... voyons l'histoire. En 2154, La Terre est devenue quasie-inhabitable tant elle fut polluée, et les humains sont en train de coloniser une planète appelée Pandora. Dans cette planète se trouve un minerai qui pourrait résoudre la crise énergétique qui ravage la Terre. Mais cette planète est peuplée par d'espèces d'immenses êtres humanoïdes bleu de trois mètres de haut appelés les Na'vis. Peuple farouche sauvage et xénophobe, ils refusent pour la plupart tout contact avec les humains. Pour pallier à cela, les humains entament le programme Avatar: l'esprit de certains humains sont envoyés dans des corps conçus pour eux appelés des Avatars, qui sont semblables aux Na'vis, et qui leurs permettent de communiquer avec eux. L'histoire se concentre sur l'un de ces Avatars, Jake Sully, marine paraplégique, qui va peu à peu s'intégrer aux Na'vis, spoiler: jusqu'à prendre parti pour eux . Comme vous avez pu le constater, le scénario est déjà vu, revu et rerevu. Honnêtement, dans Pocahontas, il y a la même chose, dans Danse avec les Loups, il y a la même chose!!! C'est la raison pour laquelle je ne peux pas considérer ce film comme un chef d'oeuvre. Je vais sans doute me faire des ennemis, mais je ne considère pas ce film comme un chef d'oeuvre, principalement à cause de son scénario, qui a déjà été exploité des milliers de fois. Mais les personnages aussi ne sont pas terribles. Jake Sully est pas mal, mais pas extraordinaire non plus, la scientifique écologiste fait un peu trop... scientifique écologiste, la princesse Na'vi, c'est Pocahontas en bleu, et le reste des personnages, sauf quelques uns sont oubliables. Ajoutez à ceci un Deus ex Machina sortant de nulle part spoiler: comme Toruk Makto ou les animaux qui arrivent à la fin de la bataille , et un message écologiquement correct assourdissant (si les films pouvaient hurler, je pense que celui-ci hurlerai: CESSEZ DE POLLUER ET RESPECTEZ LES INDIENS MÊME S'ILS SONT BLEUS!!!!!!!!!), et vous pourriez en déduire que je n'aime pas ce film... et vous vous tromperiez. J'aime ce film pour des qualités qui contrebalancent ses défauts. D'abord, tous les personnages ne sont pas chiants: J'aime bien le colonel style Rambo, gros dur qui veut tout casser, mais reste un habile tacticien et stratège. J'aime bien le prince de la tribu Na'vi, pour sa xénophobie aiguë, spoiler: mais en même temps sa loyauté envers ""Toruk Makto"" . Et Je trouve le businessman joué par Giovanni Ribisi juste GENIAL!!! Il est tellement cynique et prêt à sacrifier la vie de milliers d'êtres vivants et intelligents juste pour augmenter son chiffre d'affaire... c'est caricatural, mais j'aime beaucoup çà. Je trouve énorme la scène ou le docteur Grace lui explique que la nature est vivante grâce à Eywa, et que donc il ne faut pas détruire les arbres et lui répond ""Vous rigolez! Ce ne sont que des arbres!"". Et en parlant d'Eywa, j'aime bien ce concept panthéiste d'une divinité qui ne ferait qu'un avec la nature (bien que je ne sois pas panthéiste), c'est assez bien fait et donne une espèce de transcendance au film. Mais bien sur, le gros point fort du film, c'est tout ce qui est visuel. Chaque plan semble encore plus magnifique que le précédent. Pandora est superbe, la culture Na'vi est plutôt pas mal... et il y a d'incroyables scènes d'action, notamment à la fin, avec une bataille aérienne des plus impressionnantes. Pour conclure, je ne trouve pas que ce film soit un chef d'oeuvre, son scénario est trop banal et la plupart de ses personnages trop oubliables... mais le film se rattrape avec des scènes d'action dantesques, des visuels à vous laisser la bouche ouverte pendant deux heures, et un rythme prenant. Par conséquent, Avatar de James Cameron est un film superbe, un peu surestimé, mais assez impressionnant pour me donner envie d'aller voir la suite, qui j'espère, aura un meilleur scénario."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,4.0,""" Avatar "" très bon blockbuster signer James Cameron ( réalisateur des cultissime "" Terminator "" , "" Terminator 2 "" , "" Aliens le retour "" , "" Abyss ""  , "" True Lies ""  encore du mythique "" Titanic "" ). C'est l’histoire dans le futur de Jake Sully ( Sam Worthington ) un marine qui se rend grâce à un vaisseau spatiale à des années lumière de la terre avec d'autres marines sur la planète Pandora . La bas les terriens baser dans une colonie tente de récupérer un minerai qui leur rapporterai une grande fortune de retour sur terre . Mais ils ont un gros problème . Le minerai est situé sous un gigantesque arbre ou vive  les habitants de la planète nommer les naviis . Le colonel ( Stephen Lang ) charge Jake Sully de s'infiltrer auprès des naviis pour gagner leur confiance et les faire bouger en douceur  a un autre endroit afin de récupérer le fameux minerai . Jake Sully doit s'infiltrer chez les naviis  grâce à un avatar  . Un avatar  est un corps contrôler à distance  ressemblant au naviis . Si Jake ne réussi pas sa mission le colonel emploira alors la manière forte pour les déloger  . Un geste qui pourrait conduire a une guerre entre les humains et les naviis ... On ne présente plus  "" Avatar ""  qui est devenu en 2009 le plus grand succès de toute l'histoire du cinéma  . Le réalisateur James Cameron a réussit  l'exploit avec "" Avatar ""  de battre son propre record en délogeant de la première place du box office mondial son propre chef d'œuvre "" Titanic "" qui était accrocher à la première place depuis plus de 10 ans . "" Avatar ""  rapporta plus de 2,7 milliards de dollars de recette dans le monde un record absolu . En france le film a été également un énorme carton avec près de 15 millions d'entrées même si il n'atteint pas les 20 millions d’entrées de "" Titanic ""  .  Un record pour un film de science fiction . James Cameron  nous embarque avec son film dans un univers absolument magnifique . Une magnifique planète remplit d'une faune et d'une flore riche et splendide . Un univers vraiment inventif .  Des effets spéciaux absolument hallucinants ( les meilleurs à ce jour ) qui donne vie a toute cette faune et cette flore  a telle point que tout a l'air réel . On a vraiment l'impression que la planète Pandora et ses habitants existe quelque part dans l'espace . Rarement des effets spéciaux n'avait fait cette effet la et surclasse tout les effets numériques des blockbuster de ses 30 dernières années ( "" Jurassic Park ""  , "" Star Wars ""  , "" Terminator 2 "" , "" Le seigneur des anneaux "" et autres "" Matrix ""  ) . James Cameron a mis la barre très haut . La 3D du film est également hallucinante ( la meilleur à ce jour )  et totalement immersive . Elle nous donne l'impression d'être sur la planète Pandora au coté des personnages . C'est vraiment super jouissif de s'évader pendant plus de deux heures dans cette univers merveilleux . Ce film nous raconte une bonne histoire même si sa ne fait pas dans l'originalité car c'est inspiré de certaines histoires classiques et très connu comme "" Danse avec les loups "" ou "" Pocahontas ""  . L'histoire à défaut d'être originale s'avère très efficace avec donc un groupe de terriens qui va coloniser une planête extraterrestre pour récuperer un minerai très précieux mais qui va être confronter aux habitants de la planête et sa va être explosif  donnant lieu au passage à des séquences d’actions hallucinantes doter d’une grande tension et d’un grand suspense .  L'originalité du film vient  surtout du fait d'avoir transposé ce genre d'histoire sur une planète inconnu dans l'espace et que sa nous montre pour la première fois des terriens qui deviennent des envahisseurs en asservissant une planète extraterrestre pour voler un minerai rare ( alors que la plupart des films montre la Terre se faire envahir par un peuple extraterrestre a l'image de "" Indépendance Day "" ou "" La guerre des mondes "" )  . Le film est porter par une belle brochette d’acteurs avec à sa tête l’acteur  Sam Worthington qui joue très bien le rôle de Jake Sully ce marine qui va être charger d’infiltrer les Naviis pour les faire bouger à un autre endroit afin de récupérer leurs minerai précieux . Une mission pas facile qui va totalement bouleverser sa vie . Il va faire la rencontre d’une Naviis nommer Neytiri très bien interpréter par l’actrice Zoé Saldana  . Sans oublier l’actrice  Sigourney Weaver qui interprète une scientifique qui tente de nouer le contact et des liens d’amitié avec les Naviis . On regrette quelques personnages un peu caricaturaux comme le colonel qui va charger Jake Sully de sa mission bien interpréter malgré tout par l’acteur Stephen Lang . Un film remplit de moments magiques et merveilleux ( la découverte de la planète avec sa superbe faune et flore ) et de superbes scènes d'actions spectaculaires et halucinantes comme seul James Cameron sait les faire spoiler: ( Jake Sully qui se fait poursuivre par la bestiole géante , l'attaque de l'arbre maison , le combat final entre les humains et les Naviis ... ) . Je suis un peu déçu par la musique de James Horner sur ce film . "" Titanic "" le précédent film de James Cameron avait une bande originale incroyable alors que la c'est beaucoup moins mémorable  . Il y a tout de mêmes quelques beau morceaux de musique qui colle très bien a l'ambiance du film et à l’univers  de Pandora  . Pour résumer "" Avatar "" est un superbe blockbusters très divertissant et merveilleux qui nous évade totalement . Un blockbusters qui a vraiment marquer son époque nottament grâce a ses effets spéciaux époustouflant totalement révolutionnaire et sa 3D hallucinante qui donne vie a un univers unique et riche comme l'avait fait ” Jurassic Park ” , "" Matrix "" ou "" Star Wars "" en leur temps . Ce film est le point de départ de la saga "" Avatar "" avec 4 nouveaux films en préparation ( Avatar 2 , 3 , 4 et 5 ) dont le premier sortira en 2021 . spoiler: La fin du film nous laisse sur une victoire des navis qui ont chasser les terriens de leur planète . Ils ont gagner une bataille mais pas la guerre à mon avis . quelque  chose me dit que les terriens ne laisseront pas tomber si facilement les richesses de Pandora qu'ils convoitent tant et dont ils ont tant besoin  et qu'ils reviendront donc très vite à la charge et encore plus nombreux ce coup ci . On attend donc la suite avec grand impatience prévu pour 2021."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Alors que dire sur ce film qui a explosé le box office , je l'ai trouvé plus que excellent pour moi c'est un chef-d'œuvre. Les decors, les effets speciaux sont vraiment magnifiques avec un beau scenario. James Cameron à vraiment réussi son film et pour ma part il m'as emmener sur une autre planète dont j'ai envie d'y retourner. Y a pas à dire James Cameron quand il réalise un film il le fait parfaitement bien ."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Un chef-d'oeuvre, il n'y a pas d'autres mots. Quand on aime un tant soit peu le cinéma on ne peut pas nier que ce film est une oeuvre d'art unique, qui a demandé un travail incroyable, tant par la création d'un décor stupéfiant, d'une faune et d'une flore magnifiques, d'un langage Na'vi inventé de toute pièce et d'une qualité d'effet spéciaux jamais vu auparavant. Plus de 10 ans de travail pour un peu moins de 3h de film. James Cameron aime prendre son temps, et on ne va pas lui en vouloir. Le résultat est là, ses films ne sont jamais bâclés. Tout est pensé dans le moindre détail. Beaucoup pourront critiquer la faiblesse d'un scénario se voulant trop écolo, trop poncif. Mais c'est une histoire à l'échelle humaine dans une épopée extra-terrestre. La morale à beau être facile, elle critique l'aspect le plus grave de notre époque. Le profit prime sur le respect de l'environnement. Une morale écologique mais aussi une référence évidente à la colonisation de l'Amérique et au massacre des indiens. Certes rien n'est vraiment original dans cette trame scénaristique et je comprend qu'elle ne touche pas tout le monde. Néanmoins nul ne peut être insensible à tout ce qu'il y a autour. Le film émerveille par sa beauté et tiens en haleine dans ses scènes les plus épiques. Qui n'a rien ressenti quand Jake recouvre l'usage de ses jambes à travers son avatar, ou quand il fait son premier vol à dos d'Ikran ? Qui n'a pas frissonné quand il reconquiert la tribus en devenant Toruk Makto ou bien quand l'arbre maison est détruit ? Un film que l'on se doit de visionner en 3D (ou au moins en Blu-Ray) pour en accroitre le plaisir. Dans un restaurant gastronomique, on ne nous sert pas dans des assiettes en carton, alors on ne regarde pas Avatar sur son petit iPhone ou son ordinateur. Qu'il soit adoré ou détesté, force est de constater qu'il aura marqué l'histoire du cinéma. Ca n'est pas mon film préféré mais je peux dire objectivement qu'il y a d'un côté Avatar et de l'autre, le reste. James Cameron est un vrai artiste et ce ne sont pas les nombreux reports des suites du film qui vont m'enlever l'envie de les voir. Il me tarde de découvrir les nouveaux aspects de l'univers qu'il a brillamment créée. 20/20"
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,5.0,"Si on devait associer le mot perfection à un film, ce film serait sans aucun doute Avatar. D'une beauté esthétique inouïe, James Cameron nous livre un film ou plutot un spectacle à couper le souffle. Action, émotion, batailles épiques, tout y est pour nous faire passer 2h40 de pur bohneur jouissif. Un film qui fait date dans l'histoire du cinema. Ce film est bien plus qu'un chef d'oeuvre. Courrez le voir et laissez vous embarquer pour un voyage hors du commun. Avatar, le film de l'année. Merci monsieur James Cameron."
Avatar de James Cameron,https://www.allocine.fr/film/fichefilm_gen_cfilm=61282.html,2.5,"Certes, ce film est graphiquement magnifique, presque somptueux. Les décors sont grandioses, les effets spéciaux impressionnants. Mais que possède cet Avatar, si ce n'est une incontestable beauté visuelle? Enlevez la et vous obtenez un film fade, doté d'un scénario baclé écrit à la va-vite , inspiré de l'Afrique et ses quelques tribus. Quelques éléments de l'histoire sont originaux, mais l'on sent que James Cameron a puisé dans toutes les oeuvres de science-fiction réalisées et écrites à ce jour. S'inspirant grandement de Star Wars, Halo et bien d'autres, on ne peut réellement qualifier cet Avatar d'original. Et ceux qui le traitent de novateur semble avoir oublié que ce film n'a de novateur que sa technologie avancée."
